"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","UNEMP","MEN","PC_LF","Q","2007-Q4",2.539442,
"NOR","UNEMP","MEN","PC_LF","Q","2008-Q1",2.525669,
"NOR","UNEMP","MEN","PC_LF","Q","2008-Q2",2.636092,
"NOR","UNEMP","MEN","PC_LF","Q","2008-Q3",2.751218,
"NOR","UNEMP","MEN","PC_LF","Q","2008-Q4",2.952647,
"NOR","UNEMP","MEN","PC_LF","Q","2009-Q1",3.479559,
"NOR","UNEMP","MEN","PC_LF","Q","2009-Q2",3.404385,
"NOR","UNEMP","MEN","PC_LF","Q","2009-Q3",3.705997,
"NOR","UNEMP","MEN","PC_LF","Q","2009-Q4",3.621793,
"NOR","UNEMP","MEN","PC_LF","Q","2010-Q1",4.004213,
"NOR","UNEMP","MEN","PC_LF","Q","2010-Q2",4.239729,
"NOR","UNEMP","MEN","PC_LF","Q","2010-Q3",3.937007,
"NOR","UNEMP","MEN","PC_LF","Q","2010-Q4",3.977861,
"NOR","UNEMP","MEN","PC_LF","Q","2011-Q1",3.399977,
"NOR","UNEMP","MEN","PC_LF","Q","2011-Q2",3.472764,
"NOR","UNEMP","MEN","PC_LF","Q","2011-Q3",3.281391,
"NOR","UNEMP","MEN","PC_LF","Q","2011-Q4",3.51554,
"NOR","UNEMP","MEN","PC_LF","Q","2012-Q1",3.635848,
"NOR","UNEMP","MEN","PC_LF","Q","2012-Q2",3.56214,
"NOR","UNEMP","MEN","PC_LF","Q","2012-Q3",3.401845,
"NOR","UNEMP","MEN","PC_LF","Q","2012-Q4",3.636808,
"NOR","UNEMP","MEN","PC_LF","Q","2013-Q1",3.582919,
"NOR","UNEMP","MEN","PC_LF","Q","2013-Q2",3.725227,
"NOR","UNEMP","MEN","PC_LF","Q","2013-Q3",3.582149,
"NOR","UNEMP","MEN","PC_LF","Q","2013-Q4",3.488709,
"NOR","UNEMP","MEN","PC_LF","Q","2014-Q1",3.582554,
"NOR","UNEMP","MEN","PC_LF","Q","2014-Q2",3.444553,
"NOR","UNEMP","MEN","PC_LF","Q","2014-Q3",3.680749,
"NOR","UNEMP","MEN","PC_LF","Q","2014-Q4",4.111491,
"NOR","UNEMP","MEN","PC_LF","Q","2015-Q1",4.229534,
"NOR","UNEMP","MEN","PC_LF","Q","2015-Q2",4.569805,
"NOR","UNEMP","MEN","PC_LF","Q","2015-Q3",5.026146,
"NOR","UNEMP","MEN","PC_LF","Q","2015-Q4",4.41562,
"NOR","UNEMP","MEN","PC_LF","Q","2016-Q1",5.373146,
"NOR","UNEMP","MEN","PC_LF","Q","2016-Q2",5.618454,
"NOR","UNEMP","MEN","PC_LF","Q","2016-Q3",5.339557,
"NOR","UNEMP","MEN","PC_LF","Q","2016-Q4",5.10673,
"NOR","UNEMP","MEN","PC_LF","Q","2017-Q1",4.850597,
"NOR","UNEMP","MEN","PC_LF","Q","2017-Q2",4.508992,
"NOR","UNEMP","MEN","PC_LF","Q","2017-Q3",4.549611,
"NOR","UNEMP","MEN","PC_LF","Q","2017-Q4",4.415842,
"NOR","UNEMP","MEN","PC_LF","Q","2018-Q1",4.087138,
"NOR","UNEMP","MEN","PC_LF","Q","2018-Q2",3.951584,
"NOR","UNEMP","MEN","PC_LF","Q","2018-Q3",4.543466,
"NOR","UNEMP","MEN","PC_LF","Q","2018-Q4",3.540155,
"NOR","UNEMP","MEN","PC_LF","Q","2019-Q1",3.722784,
"NOR","UNEMP","MEN","PC_LF","Q","2019-Q2",3.54136,
"NOR","UNEMP","TOT","PC_LF","Q","2000-Q1",3.436187,
"NOR","UNEMP","TOT","PC_LF","Q","2000-Q2",3.268554,
"NOR","UNEMP","TOT","PC_LF","Q","2000-Q3",3.347569,
"NOR","UNEMP","TOT","PC_LF","Q","2000-Q4",3.271686,
"NOR","UNEMP","TOT","PC_LF","Q","2001-Q1",3.349742,
"NOR","UNEMP","TOT","PC_LF","Q","2001-Q2",3.525925,
"NOR","UNEMP","TOT","PC_LF","Q","2001-Q3",3.54167,
"NOR","UNEMP","TOT","PC_LF","Q","2001-Q4",3.629155,
"NOR","UNEMP","TOT","PC_LF","Q","2002-Q1",3.836896,
"NOR","UNEMP","TOT","PC_LF","Q","2002-Q2",3.803586,
"NOR","UNEMP","TOT","PC_LF","Q","2002-Q3",3.644163,
"NOR","UNEMP","TOT","PC_LF","Q","2002-Q4",3.767002,
"NOR","UNEMP","TOT","PC_LF","Q","2003-Q1",3.83985,
"NOR","UNEMP","TOT","PC_LF","Q","2003-Q2",4.00405,
"NOR","UNEMP","TOT","PC_LF","Q","2003-Q3",4.178219,
"NOR","UNEMP","TOT","PC_LF","Q","2003-Q4",4.158758,
"NOR","UNEMP","TOT","PC_LF","Q","2004-Q1",4.081237,
"NOR","UNEMP","TOT","PC_LF","Q","2004-Q2",4.046543,
"NOR","UNEMP","TOT","PC_LF","Q","2004-Q3",4.336595,
"NOR","UNEMP","TOT","PC_LF","Q","2004-Q4",4.274818,
"NOR","UNEMP","TOT","PC_LF","Q","2005-Q1",4.361406,
"NOR","UNEMP","TOT","PC_LF","Q","2005-Q2",4.395225,
"NOR","UNEMP","TOT","PC_LF","Q","2005-Q3",4.458376,
"NOR","UNEMP","TOT","PC_LF","Q","2005-Q4",4.311625,
"NOR","UNEMP","TOT","PC_LF","Q","2006-Q1",3.839589,
"NOR","UNEMP","TOT","PC_LF","Q","2006-Q2",3.707349,
"NOR","UNEMP","TOT","PC_LF","Q","2006-Q3",3.262411,
"NOR","UNEMP","TOT","PC_LF","Q","2006-Q4",2.792658,
"NOR","UNEMP","TOT","PC_LF","Q","2007-Q1",2.635564,
"NOR","UNEMP","TOT","PC_LF","Q","2007-Q2",2.498514,
"NOR","UNEMP","TOT","PC_LF","Q","2007-Q3",2.433841,
"NOR","UNEMP","TOT","PC_LF","Q","2007-Q4",2.40609,
"NOR","UNEMP","TOT","PC_LF","Q","2008-Q1",2.423836,
"NOR","UNEMP","TOT","PC_LF","Q","2008-Q2",2.503163,
"NOR","UNEMP","TOT","PC_LF","Q","2008-Q3",2.488181,
"NOR","UNEMP","TOT","PC_LF","Q","2008-Q4",2.779358,
"NOR","UNEMP","TOT","PC_LF","Q","2009-Q1",2.969423,
"NOR","UNEMP","TOT","PC_LF","Q","2009-Q2",3.087362,
"NOR","UNEMP","TOT","PC_LF","Q","2009-Q3",3.20944,
"NOR","UNEMP","TOT","PC_LF","Q","2009-Q4",3.147862,
"NOR","UNEMP","TOT","PC_LF","Q","2010-Q1",3.542234,
"NOR","UNEMP","TOT","PC_LF","Q","2010-Q2",3.625162,
"NOR","UNEMP","TOT","PC_LF","Q","2010-Q3",3.454586,
"NOR","UNEMP","TOT","PC_LF","Q","2010-Q4",3.46349,
"NOR","UNEMP","TOT","PC_LF","Q","2011-Q1",3.14831,
"NOR","UNEMP","TOT","PC_LF","Q","2011-Q2",3.326783,
"NOR","UNEMP","TOT","PC_LF","Q","2011-Q3",3.165627,
"NOR","UNEMP","TOT","PC_LF","Q","2011-Q4",3.219339,
"NOR","UNEMP","TOT","PC_LF","Q","2012-Q1",3.06434,
"NOR","UNEMP","TOT","PC_LF","Q","2012-Q2",3.057384,
"NOR","UNEMP","TOT","PC_LF","Q","2012-Q3",3.042354,
"NOR","UNEMP","TOT","PC_LF","Q","2012-Q4",3.331203,
"NOR","UNEMP","TOT","PC_LF","Q","2013-Q1",3.434702,
"NOR","UNEMP","TOT","PC_LF","Q","2013-Q2",3.433463,
"NOR","UNEMP","TOT","PC_LF","Q","2013-Q3",3.433068,
"NOR","UNEMP","TOT","PC_LF","Q","2013-Q4",3.393448,
"NOR","UNEMP","TOT","PC_LF","Q","2014-Q1",3.432059,
"NOR","UNEMP","TOT","PC_LF","Q","2014-Q2",3.213289,
"NOR","UNEMP","TOT","PC_LF","Q","2014-Q3",3.637904,
"NOR","UNEMP","TOT","PC_LF","Q","2014-Q4",3.651313,
"NOR","UNEMP","TOT","PC_LF","Q","2015-Q1",4.098753,
"NOR","UNEMP","TOT","PC_LF","Q","2015-Q2",4.250303,
"NOR","UNEMP","TOT","PC_LF","Q","2015-Q3",4.443508,
"NOR","UNEMP","TOT","PC_LF","Q","2015-Q4",4.393702,
"NOR","UNEMP","TOT","PC_LF","Q","2016-Q1",4.676625,
"NOR","UNEMP","TOT","PC_LF","Q","2016-Q2",4.710996,
"NOR","UNEMP","TOT","PC_LF","Q","2016-Q3",4.817078,
"NOR","UNEMP","TOT","PC_LF","Q","2016-Q4",4.510631,
"NOR","UNEMP","TOT","PC_LF","Q","2017-Q1",4.358666,
"NOR","UNEMP","TOT","PC_LF","Q","2017-Q2",4.298913,
"NOR","UNEMP","TOT","PC_LF","Q","2017-Q3",4.065414,
"NOR","UNEMP","TOT","PC_LF","Q","2017-Q4",3.922429,
"NOR","UNEMP","TOT","PC_LF","Q","2018-Q1",3.756046,
"NOR","UNEMP","TOT","PC_LF","Q","2018-Q2",3.744965,
"NOR","UNEMP","TOT","PC_LF","Q","2018-Q3",4.006791,
"NOR","UNEMP","TOT","PC_LF","Q","2018-Q4",3.692223,
"NOR","UNEMP","TOT","PC_LF","Q","2019-Q1",3.627744,
"NOR","UNEMP","TOT","PC_LF","Q","2019-Q2",3.349374,
"NOR","UNEMP","WOMEN","PC_LF","Q","2000-Q1",3.058596,
"NOR","UNEMP","WOMEN","PC_LF","Q","2000-Q2",3.081701,
"NOR","UNEMP","WOMEN","PC_LF","Q","2000-Q3",3.515028,
"NOR","UNEMP","WOMEN","PC_LF","Q","2000-Q4",3.154147,
"NOR","UNEMP","WOMEN","PC_LF","Q","2001-Q1",3.233565,
"NOR","UNEMP","WOMEN","PC_LF","Q","2001-Q2",3.370667,
"NOR","UNEMP","WOMEN","PC_LF","Q","2001-Q3",3.530272,
"NOR","UNEMP","WOMEN","PC_LF","Q","2001-Q4",3.652009,
"NOR","UNEMP","WOMEN","PC_LF","Q","2002-Q1",3.789902,
"NOR","UNEMP","WOMEN","PC_LF","Q","2002-Q2",3.825625,
"NOR","UNEMP","WOMEN","PC_LF","Q","2002-Q3",3.382698,
"NOR","UNEMP","WOMEN","PC_LF","Q","2002-Q4",3.397954,
"NOR","UNEMP","WOMEN","PC_LF","Q","2003-Q1",3.745156,
"NOR","UNEMP","WOMEN","PC_LF","Q","2003-Q2",3.685774,
"NOR","UNEMP","WOMEN","PC_LF","Q","2003-Q3",3.588032,
"NOR","UNEMP","WOMEN","PC_LF","Q","2003-Q4",3.827297,
"NOR","UNEMP","WOMEN","PC_LF","Q","2004-Q1",3.551021,
"NOR","UNEMP","WOMEN","PC_LF","Q","2004-Q2",3.661723,
"NOR","UNEMP","WOMEN","PC_LF","Q","2004-Q3",3.934387,
"NOR","UNEMP","WOMEN","PC_LF","Q","2004-Q4",3.857075,
"NOR","UNEMP","WOMEN","PC_LF","Q","2005-Q1",4.124269,
"NOR","UNEMP","WOMEN","PC_LF","Q","2005-Q2",4.218791,
"NOR","UNEMP","WOMEN","PC_LF","Q","2005-Q3",4.165512,
"NOR","UNEMP","WOMEN","PC_LF","Q","2005-Q4",4.257948,
"NOR","UNEMP","WOMEN","PC_LF","Q","2006-Q1",3.78648,
"NOR","UNEMP","WOMEN","PC_LF","Q","2006-Q2",3.627547,
"NOR","UNEMP","WOMEN","PC_LF","Q","2006-Q3",3.247324,
"NOR","UNEMP","WOMEN","PC_LF","Q","2006-Q4",2.719508,
"NOR","UNEMP","WOMEN","PC_LF","Q","2007-Q1",2.63429,
"NOR","UNEMP","WOMEN","PC_LF","Q","2007-Q2",2.492151,
"NOR","UNEMP","WOMEN","PC_LF","Q","2007-Q3",2.306705,
"NOR","UNEMP","WOMEN","PC_LF","Q","2007-Q4",2.257447,
"NOR","UNEMP","WOMEN","PC_LF","Q","2008-Q1",2.310304,
"NOR","UNEMP","WOMEN","PC_LF","Q","2008-Q2",2.354668,
"NOR","UNEMP","WOMEN","PC_LF","Q","2008-Q3",2.194247,
"NOR","UNEMP","WOMEN","PC_LF","Q","2008-Q4",2.586715,
"NOR","UNEMP","WOMEN","PC_LF","Q","2009-Q1",2.404069,
"NOR","UNEMP","WOMEN","PC_LF","Q","2009-Q2",2.734125,
"NOR","UNEMP","WOMEN","PC_LF","Q","2009-Q3",2.658982,
"NOR","UNEMP","WOMEN","PC_LF","Q","2009-Q4",2.620649,
"NOR","UNEMP","WOMEN","PC_LF","Q","2010-Q1",3.024885,
"NOR","UNEMP","WOMEN","PC_LF","Q","2010-Q2",2.934463,
"NOR","UNEMP","WOMEN","PC_LF","Q","2010-Q3",2.915635,
"NOR","UNEMP","WOMEN","PC_LF","Q","2010-Q4",2.885316,
"NOR","UNEMP","WOMEN","PC_LF","Q","2011-Q1",2.869911,
"NOR","UNEMP","WOMEN","PC_LF","Q","2011-Q2",3.165293,
"NOR","UNEMP","WOMEN","PC_LF","Q","2011-Q3",3.036769,
"NOR","UNEMP","WOMEN","PC_LF","Q","2011-Q4",2.887788,
"NOR","UNEMP","WOMEN","PC_LF","Q","2012-Q1",2.417866,
"NOR","UNEMP","WOMEN","PC_LF","Q","2012-Q2",2.490833,
"NOR","UNEMP","WOMEN","PC_LF","Q","2012-Q3",2.639291,
"NOR","UNEMP","WOMEN","PC_LF","Q","2012-Q4",2.988082,
"NOR","UNEMP","WOMEN","PC_LF","Q","2013-Q1",3.269099,
"NOR","UNEMP","WOMEN","PC_LF","Q","2013-Q2",3.105345,
"NOR","UNEMP","WOMEN","PC_LF","Q","2013-Q3",3.266328,
"NOR","UNEMP","WOMEN","PC_LF","Q","2013-Q4",3.287357,
"NOR","UNEMP","WOMEN","PC_LF","Q","2014-Q1",3.263854,
"NOR","UNEMP","WOMEN","PC_LF","Q","2014-Q2",2.954062,
"NOR","UNEMP","WOMEN","PC_LF","Q","2014-Q3",3.589809,
"NOR","UNEMP","WOMEN","PC_LF","Q","2014-Q4",3.13895,
"NOR","UNEMP","WOMEN","PC_LF","Q","2015-Q1",3.951068,
"NOR","UNEMP","WOMEN","PC_LF","Q","2015-Q2",3.889988,
"NOR","UNEMP","WOMEN","PC_LF","Q","2015-Q3",3.786563,
"NOR","UNEMP","WOMEN","PC_LF","Q","2015-Q4",4.369192,
"NOR","UNEMP","WOMEN","PC_LF","Q","2016-Q1",3.891393,
"NOR","UNEMP","WOMEN","PC_LF","Q","2016-Q2",3.684322,
"NOR","UNEMP","WOMEN","PC_LF","Q","2016-Q3",4.229175,
"NOR","UNEMP","WOMEN","PC_LF","Q","2016-Q4",3.842336,
"NOR","UNEMP","WOMEN","PC_LF","Q","2017-Q1",3.803491,
"NOR","UNEMP","WOMEN","PC_LF","Q","2017-Q2",4.06451,
"NOR","UNEMP","WOMEN","PC_LF","Q","2017-Q3",3.522423,
"NOR","UNEMP","WOMEN","PC_LF","Q","2017-Q4",3.368814,
"NOR","UNEMP","WOMEN","PC_LF","Q","2018-Q1",3.383284,
"NOR","UNEMP","WOMEN","PC_LF","Q","2018-Q2",3.511962,
"NOR","UNEMP","WOMEN","PC_LF","Q","2018-Q3",3.395986,
"NOR","UNEMP","WOMEN","PC_LF","Q","2018-Q4",3.862944,
"NOR","UNEMP","WOMEN","PC_LF","Q","2019-Q1",3.521046,
"NOR","UNEMP","WOMEN","PC_LF","Q","2019-Q2",3.134003,
"POL","UNEMP","MEN","PC_LF","Q","2000-Q1",14.07534,
"POL","UNEMP","MEN","PC_LF","Q","2000-Q2",14.25974,
"POL","UNEMP","MEN","PC_LF","Q","2000-Q3",14.43823,
"POL","UNEMP","MEN","PC_LF","Q","2000-Q4",14.84683,
"POL","UNEMP","MEN","PC_LF","Q","2001-Q1",15.77309,
"POL","UNEMP","MEN","PC_LF","Q","2001-Q2",16.62597,
"POL","UNEMP","MEN","PC_LF","Q","2001-Q3",17.16406,
"POL","UNEMP","MEN","PC_LF","Q","2001-Q4",17.93483,
"POL","UNEMP","MEN","PC_LF","Q","2002-Q1",18.46491,
"POL","UNEMP","MEN","PC_LF","Q","2002-Q2",19.03479,
"POL","UNEMP","MEN","PC_LF","Q","2002-Q3",19.35351,
"POL","UNEMP","MEN","PC_LF","Q","2002-Q4",19.5949,
"POL","UNEMP","MEN","PC_LF","Q","2003-Q1",19.09518,
"POL","UNEMP","MEN","PC_LF","Q","2003-Q2",18.81017,
"POL","UNEMP","MEN","PC_LF","Q","2003-Q3",18.99478,
"POL","UNEMP","MEN","PC_LF","Q","2003-Q4",18.91602,
"POL","UNEMP","MEN","PC_LF","Q","2004-Q1",19.01711,
"POL","UNEMP","MEN","PC_LF","Q","2004-Q2",18.41025,
"POL","UNEMP","MEN","PC_LF","Q","2004-Q3",18.05052,
"POL","UNEMP","MEN","PC_LF","Q","2004-Q4",17.24409,
"POL","UNEMP","MEN","PC_LF","Q","2005-Q1",16.9518,
"POL","UNEMP","MEN","PC_LF","Q","2005-Q2",17.12181,
"POL","UNEMP","MEN","PC_LF","Q","2005-Q3",16.45663,
"POL","UNEMP","MEN","PC_LF","Q","2005-Q4",15.82003,
"POL","UNEMP","MEN","PC_LF","Q","2006-Q1",14.68261,
"POL","UNEMP","MEN","PC_LF","Q","2006-Q2",13.46014,
"POL","UNEMP","MEN","PC_LF","Q","2006-Q3",12.4191,
"POL","UNEMP","MEN","PC_LF","Q","2006-Q4",11.24338,
"POL","UNEMP","MEN","PC_LF","Q","2007-Q1",10.03593,
"POL","UNEMP","MEN","PC_LF","Q","2007-Q2",9.214156,
"POL","UNEMP","MEN","PC_LF","Q","2007-Q3",8.757473,
"POL","UNEMP","MEN","PC_LF","Q","2007-Q4",7.964356,
"POL","UNEMP","MEN","PC_LF","Q","2008-Q1",6.910495,
"POL","UNEMP","MEN","PC_LF","Q","2008-Q2",6.547413,
"POL","UNEMP","MEN","PC_LF","Q","2008-Q3",6.045906,
"POL","UNEMP","MEN","PC_LF","Q","2008-Q4",6.214289,
"POL","UNEMP","MEN","PC_LF","Q","2009-Q1",6.908746,
"POL","UNEMP","MEN","PC_LF","Q","2009-Q2",7.428238,
"POL","UNEMP","MEN","PC_LF","Q","2009-Q3",8.131041,
"POL","UNEMP","MEN","PC_LF","Q","2009-Q4",8.560746,
"POL","UNEMP","MEN","PC_LF","Q","2010-Q1",9.436595,
"POL","UNEMP","MEN","PC_LF","Q","2010-Q2",9.300544,
"POL","UNEMP","MEN","PC_LF","Q","2010-Q3",9.307185,
"POL","UNEMP","MEN","PC_LF","Q","2010-Q4",9.252168,
"POL","UNEMP","MEN","PC_LF","Q","2011-Q1",8.979299,
"POL","UNEMP","MEN","PC_LF","Q","2011-Q2",9.000168,
"POL","UNEMP","MEN","PC_LF","Q","2011-Q3",8.90493,
"POL","UNEMP","MEN","PC_LF","Q","2011-Q4",9.150824,
"POL","UNEMP","MEN","PC_LF","Q","2012-Q1",9.151385,
"POL","UNEMP","MEN","PC_LF","Q","2012-Q2",9.250291,
"POL","UNEMP","MEN","PC_LF","Q","2012-Q3",9.624419,
"POL","UNEMP","MEN","PC_LF","Q","2012-Q4",9.649615,
"POL","UNEMP","MEN","PC_LF","Q","2013-Q1",9.744511,
"POL","UNEMP","MEN","PC_LF","Q","2013-Q2",9.836384,
"POL","UNEMP","MEN","PC_LF","Q","2013-Q3",9.696179,
"POL","UNEMP","MEN","PC_LF","Q","2013-Q4",9.466384,
"POL","UNEMP","MEN","PC_LF","Q","2014-Q1",9.324174,
"POL","UNEMP","MEN","PC_LF","Q","2014-Q2",8.72713,
"POL","UNEMP","MEN","PC_LF","Q","2014-Q3",8.084039,
"POL","UNEMP","MEN","PC_LF","Q","2014-Q4",7.856322,
"POL","UNEMP","MEN","PC_LF","Q","2015-Q1",7.832598,
"POL","UNEMP","MEN","PC_LF","Q","2015-Q2",7.393363,
"POL","UNEMP","MEN","PC_LF","Q","2015-Q3",7.142496,
"POL","UNEMP","MEN","PC_LF","Q","2015-Q4",6.95522,
"POL","UNEMP","MEN","PC_LF","Q","2016-Q1",6.56946,
"POL","UNEMP","MEN","PC_LF","Q","2016-Q2",6.317725,
"POL","UNEMP","MEN","PC_LF","Q","2016-Q3",5.982216,
"POL","UNEMP","MEN","PC_LF","Q","2016-Q4",5.559465,
"POL","UNEMP","MEN","PC_LF","Q","2017-Q1",5.23213,
"POL","UNEMP","MEN","PC_LF","Q","2017-Q2",5.197822,
"POL","UNEMP","MEN","PC_LF","Q","2017-Q3",4.627029,
"POL","UNEMP","MEN","PC_LF","Q","2017-Q4",4.421919,
"POL","UNEMP","MEN","PC_LF","Q","2018-Q1",4.031038,
"POL","UNEMP","MEN","PC_LF","Q","2018-Q2",3.789416,
"POL","UNEMP","MEN","PC_LF","Q","2018-Q3",3.914799,
"POL","UNEMP","MEN","PC_LF","Q","2018-Q4",3.638427,
"POL","UNEMP","MEN","PC_LF","Q","2019-Q1",3.401248,
"POL","UNEMP","MEN","PC_LF","Q","2019-Q2",3.246407,
"POL","UNEMP","TOT","PC_LF","Q","1992-Q2",13.59834,
"POL","UNEMP","TOT","PC_LF","Q","1992-Q3",14.07238,
"POL","UNEMP","TOT","PC_LF","Q","1992-Q4",13.73901,
"POL","UNEMP","TOT","PC_LF","Q","1993-Q1",13.20409,
"POL","UNEMP","TOT","PC_LF","Q","1993-Q2",14.27857,
"POL","UNEMP","TOT","PC_LF","Q","1993-Q3",13.50782,
"POL","UNEMP","TOT","PC_LF","Q","1993-Q4",15.10314,
"POL","UNEMP","TOT","PC_LF","Q","1994-Q1",14.7728,
"POL","UNEMP","TOT","PC_LF","Q","1994-Q2",14.52094,
"POL","UNEMP","TOT","PC_LF","Q","1994-Q3",14.39541,
"POL","UNEMP","TOT","PC_LF","Q","1994-Q4",14.0524,
"POL","UNEMP","TOT","PC_LF","Q","1995-Q1",13.62961,
"POL","UNEMP","TOT","PC_LF","Q","1995-Q2",13.0611,
"POL","UNEMP","TOT","PC_LF","Q","1995-Q3",13.30037,
"POL","UNEMP","TOT","PC_LF","Q","1995-Q4",13.3708,
"POL","UNEMP","TOT","PC_LF","Q","1996-Q1",12.93682,
"POL","UNEMP","TOT","PC_LF","Q","1996-Q2",12.67905,
"POL","UNEMP","TOT","PC_LF","Q","1996-Q3",11.97152,
"POL","UNEMP","TOT","PC_LF","Q","1996-Q4",11.78198,
"POL","UNEMP","TOT","PC_LF","Q","1997-Q1",11.91567,
"POL","UNEMP","TOT","PC_LF","Q","1997-Q2",11.51837,
"POL","UNEMP","TOT","PC_LF","Q","1997-Q3",11.00349,
"POL","UNEMP","TOT","PC_LF","Q","1997-Q4",10.49133,
"POL","UNEMP","TOT","PC_LF","Q","1998-Q1",10.391,
"POL","UNEMP","TOT","PC_LF","Q","1998-Q2",10.36981,
"POL","UNEMP","TOT","PC_LF","Q","1998-Q3",10.56176,
"POL","UNEMP","TOT","PC_LF","Q","1998-Q4",10.96588,
"POL","UNEMP","TOT","PC_LF","Q","1999-Q1",11.77897,
"POL","UNEMP","TOT","PC_LF","Q","1999-Q4",15.74749,
"POL","UNEMP","TOT","PC_LF","Q","2000-Q1",15.71034,
"POL","UNEMP","TOT","PC_LF","Q","2000-Q2",15.93878,
"POL","UNEMP","TOT","PC_LF","Q","2000-Q3",16.15867,
"POL","UNEMP","TOT","PC_LF","Q","2000-Q4",16.60498,
"POL","UNEMP","TOT","PC_LF","Q","2001-Q1",17.30482,
"POL","UNEMP","TOT","PC_LF","Q","2001-Q2",18.05361,
"POL","UNEMP","TOT","PC_LF","Q","2001-Q3",18.47854,
"POL","UNEMP","TOT","PC_LF","Q","2001-Q4",19.13438,
"POL","UNEMP","TOT","PC_LF","Q","2002-Q1",19.54967,
"POL","UNEMP","TOT","PC_LF","Q","2002-Q2",19.8857,
"POL","UNEMP","TOT","PC_LF","Q","2002-Q3",20.15576,
"POL","UNEMP","TOT","PC_LF","Q","2002-Q4",20.14337,
"POL","UNEMP","TOT","PC_LF","Q","2003-Q1",19.79573,
"POL","UNEMP","TOT","PC_LF","Q","2003-Q2",19.51652,
"POL","UNEMP","TOT","PC_LF","Q","2003-Q3",19.67053,
"POL","UNEMP","TOT","PC_LF","Q","2003-Q4",19.48595,
"POL","UNEMP","TOT","PC_LF","Q","2004-Q1",19.56189,
"POL","UNEMP","TOT","PC_LF","Q","2004-Q2",19.1314,
"POL","UNEMP","TOT","PC_LF","Q","2004-Q3",18.79115,
"POL","UNEMP","TOT","PC_LF","Q","2004-Q4",18.4171,
"POL","UNEMP","TOT","PC_LF","Q","2005-Q1",18.22943,
"POL","UNEMP","TOT","PC_LF","Q","2005-Q2",18.25841,
"POL","UNEMP","TOT","PC_LF","Q","2005-Q3",17.64389,
"POL","UNEMP","TOT","PC_LF","Q","2005-Q4",16.85364,
"POL","UNEMP","TOT","PC_LF","Q","2006-Q1",15.6507,
"POL","UNEMP","TOT","PC_LF","Q","2006-Q2",14.43284,
"POL","UNEMP","TOT","PC_LF","Q","2006-Q3",13.22024,
"POL","UNEMP","TOT","PC_LF","Q","2006-Q4",12.04511,
"POL","UNEMP","TOT","PC_LF","Q","2007-Q1",10.83659,
"POL","UNEMP","TOT","PC_LF","Q","2007-Q2",9.860755,
"POL","UNEMP","TOT","PC_LF","Q","2007-Q3",9.243262,
"POL","UNEMP","TOT","PC_LF","Q","2007-Q4",8.465977,
"POL","UNEMP","TOT","PC_LF","Q","2008-Q1",7.631776,
"POL","UNEMP","TOT","PC_LF","Q","2008-Q2",7.245457,
"POL","UNEMP","TOT","PC_LF","Q","2008-Q3",6.812279,
"POL","UNEMP","TOT","PC_LF","Q","2008-Q4",6.780643,
"POL","UNEMP","TOT","PC_LF","Q","2009-Q1",7.730799,
"POL","UNEMP","TOT","PC_LF","Q","2009-Q2",7.970171,
"POL","UNEMP","TOT","PC_LF","Q","2009-Q3",8.353626,
"POL","UNEMP","TOT","PC_LF","Q","2009-Q4",8.610499,
"POL","UNEMP","TOT","PC_LF","Q","2010-Q1",9.843066,
"POL","UNEMP","TOT","PC_LF","Q","2010-Q2",9.618617,
"POL","UNEMP","TOT","PC_LF","Q","2010-Q3",9.541968,
"POL","UNEMP","TOT","PC_LF","Q","2010-Q4",9.546432,
"POL","UNEMP","TOT","PC_LF","Q","2011-Q1",9.464601,
"POL","UNEMP","TOT","PC_LF","Q","2011-Q2",9.576251,
"POL","UNEMP","TOT","PC_LF","Q","2011-Q3",9.635051,
"POL","UNEMP","TOT","PC_LF","Q","2011-Q4",9.850745,
"POL","UNEMP","TOT","PC_LF","Q","2012-Q1",9.846505,
"POL","UNEMP","TOT","PC_LF","Q","2012-Q2",9.974569,
"POL","UNEMP","TOT","PC_LF","Q","2012-Q3",10.2259,
"POL","UNEMP","TOT","PC_LF","Q","2012-Q4",10.30357,
"POL","UNEMP","TOT","PC_LF","Q","2013-Q1",10.44362,
"POL","UNEMP","TOT","PC_LF","Q","2013-Q2",10.47878,
"POL","UNEMP","TOT","PC_LF","Q","2013-Q3",10.33133,
"POL","UNEMP","TOT","PC_LF","Q","2013-Q4",10.04978,
"POL","UNEMP","TOT","PC_LF","Q","2014-Q1",9.788748,
"POL","UNEMP","TOT","PC_LF","Q","2014-Q2",9.244804,
"POL","UNEMP","TOT","PC_LF","Q","2014-Q3",8.623317,
"POL","UNEMP","TOT","PC_LF","Q","2014-Q4",8.300448,
"POL","UNEMP","TOT","PC_LF","Q","2015-Q1",8.06245,
"POL","UNEMP","TOT","PC_LF","Q","2015-Q2",7.61584,
"POL","UNEMP","TOT","PC_LF","Q","2015-Q3",7.309751,
"POL","UNEMP","TOT","PC_LF","Q","2015-Q4",7.016555,
"POL","UNEMP","TOT","PC_LF","Q","2016-Q1",6.654541,
"POL","UNEMP","TOT","PC_LF","Q","2016-Q2",6.336648,
"POL","UNEMP","TOT","PC_LF","Q","2016-Q3",6.01876,
